"Entity","Label","Type","Class"
"noie","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nsne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"gone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"ngne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"iome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nona","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nobe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"qone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"done","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nr","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"bone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonq","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"pone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"yone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"soce","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"sove","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noae","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"ncne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonk","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noke","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonl","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonb","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"soge","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"rone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"all t open","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"mome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"oone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noxe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"hone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonz","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nnne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nhne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nons","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noee","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noze","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"home","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nyne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"wome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nbne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nkne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nxne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonx","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"soqe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"uone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"soee","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonf","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somw","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"srme","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nose","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonm","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonv","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"yome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonh","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noce","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nole","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somu","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noqe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nove","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"soml","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonc","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"zone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nrne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"note","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noye","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonu","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"zome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noge","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nowe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"ntne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nvne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"scme","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"no","AC","text","Preventive Behaviors (PB)"
"yes","AC","text","Preventive Behaviors (PB)"
"y","AC","text","Preventive Behaviors (PB)"
"n","AC","text","Preventive Behaviors (PB)"
"nr","AC","text","Preventive Behaviors (PB)"
"nr","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefer m","INCOME_OTHER","text","Disparity Indicators (DI)"
"nv","INCOME_OTHER","text","Disparity Indicators (DI)"
"or","INCOME_OTHER","text","Disparity Indicators (DI)"
"preeer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"gr","INCOME_OTHER","text","Disparity Indicators (DI)"
"prexer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"nq","INCOME_OTHER","text","Disparity Indicators (DI)"
"vr","INCOME_OTHER","text","Disparity Indicators (DI)"
"no","INCOME_OTHER","text","Disparity Indicators (DI)"
"nj","INCOME_OTHER","text","Disparity Indicators (DI)"
"phefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"piefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"peefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"premer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefes month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prifer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefee month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prbfer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"mrefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefqr month","INCOME_OTHER","text","Disparity Indicators (DI)"
"zr","INCOME_OTHER","text","Disparity Indicators (DI)"
"preoer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"jr","INCOME_OTHER","text","Disparity Indicators (DI)"
"lr","INCOME_OTHER","text","Disparity Indicators (DI)"
"ptefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"trefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"preaer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"nk","INCOME_OTHER","text","Disparity Indicators (DI)"
"nb","INCOME_OTHER","text","Disparity Indicators (DI)"
"plefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefhr month","INCOME_OTHER","text","Disparity Indicators (DI)"
"preftr month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prnfer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefgr month","INCOME_OTHER","text","Disparity Indicators (DI)"
"psefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"never","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"y time","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"sever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"4 or more times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 time","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"2 times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"3 times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"vever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"xever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"uever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevpr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevbr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"eever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 tdme","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"oever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"iever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nbver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"ndver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"a time","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"gever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nvver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nefer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"pever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevlr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevvr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 trme","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"necer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevwr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"fever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neper","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"z times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neqer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neveu","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"unk","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neved","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neeer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"lever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nkver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neyer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevex","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neser","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevet","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 tihe","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neoer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevnr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"naver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nejer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"cever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"bever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevez","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevar","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevgr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"4 o more times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevhr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"ngver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"njver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neker","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"newer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"2 tbmes","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nzver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"zever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nemer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"f or more times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevur","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 tlme","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neveh","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nover","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevfr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevey","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"4 or more tijes","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neder","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"y times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"tever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neber","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevsr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neveb","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevzr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"niver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"qever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevew","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"kever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"yever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevcr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevec","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"4 or more aimes","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nerer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevea","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevtr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nener","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevei","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevjr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 timj","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"trampas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pegas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"inyeccion para cucarachas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"jobra citronela liquido","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetas lamparas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vela de citronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetas cobras","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"off","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cajas para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vela de citronella repelente","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"orto","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para la pien","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronelle pega para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobras","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de cintonella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente y velas citronela","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raid","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trapas de pega ","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vela de citronela","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polvo para hormiga","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta electrica","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronellarepelente","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega de ratenes","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"liquido permitrin","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampa de cucaracha","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veneno de ratones repelente para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de citronela","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veneno pare moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega de ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"inyecciones para cucarachas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampa de ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"participante no responde","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"insecticida liquido","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polvos cobras","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega para cucarachas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"bombas inyeccion","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veneno para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polvo para controlar la entrada de insectos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"granulados","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polvo","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pellets","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobras y pegas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronella cobra","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampa","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetas pegas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"graqulos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta aerosol","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampas para cucarachas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega de mosca","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"real kill","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"bombas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"granulos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"real kill pega","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"ortho","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veneno para cucarachas en esferas pequenas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"plugin","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para piel y espirales","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"diaciclon","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega para moscas y trampas para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"yerbizida","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"aereosoe","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"spray para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"jrampas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobras lamparas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pegas cobras","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polvos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas citroneja","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repellents para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta de mosquitos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de citronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"barrasveneno de ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"aereosol","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"granulado","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra  repelente ","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronella cobra repelente para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"espirales","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente parp la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronela","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampasgranulos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra citronela liquido","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para piel  espirales","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"bombas para cucarachas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"granulados para mosca","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pefas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampas de pega","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta pega granulado","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampa para hormigas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"recl kill","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"urampas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente  citronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pqgas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pulceras cobras","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampas para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"off repelenta para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vela de cjtronela","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de citronell","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetalampara","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de citronilla cobra","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para la pielcitronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"ehpirales","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"real kill off","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vela de citzonella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vela dw citronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para lm piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega trampa","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vr","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"baits","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"granulado para hormigas veneno para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"gel para hormigas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"aerosoles sevin","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polvos ","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelsnte","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra repelente para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"0,4512","COMMUNITY_YEARS","numeric","Disparity Indicators (DI)"
"0,20","AWAY_MONDAY","numeric","Risk Indicator (RI)"
"0,24","AWAY_TUESDAY","numeric","Risk Indicator (RI)"
"0,24","AWAY_WEDNESDAY","numeric","Risk Indicator (RI)"
"0,20","AWAY_THURSDAY","numeric","Risk Indicator (RI)"
"0,20","AWAY_FRIDAY","numeric","Risk Indicator (RI)"
"0,24","AWAY_SATURDAY","numeric","Risk Indicator (RI)"
"0,24","AWAY_SUNDAY","numeric","Risk Indicator (RI)"
"6,38","PREGNANCY_WEEKS","numeric","Disparity Indicators (DI)"
"1,15","ILL1_HOSPITALIZED_DAYS","numeric","Clinical History (CH)"
"1,9","NOP","numeric","Disparity Indicators (DI)"
"3,85","HM1_AGE","numeric","Disparity Indicators (DI)"
"1,483","HM2_AGE","numeric","Disparity Indicators (DI)"
"0,93","HM3_AGE","numeric","Disparity Indicators (DI)"
"0,92","HM4_AGE","numeric","Disparity Indicators (DI)"
"0,87","HM5_AGE","numeric","Disparity Indicators (DI)"
"0,93","HM6_AGE","numeric","Disparity Indicators (DI)"
"8,89","HM7_AGE","numeric","Disparity Indicators (DI)"
"2,76","HM8_AGE","numeric","Disparity Indicators (DI)"
"10,10","HM9_AGE","numeric","Disparity Indicators (DI)"
"0,2600000","INCOME","numeric","Disparity Indicators (DI)"
"69,420000","INCOME_MONTHS","numeric","Disparity Indicators (DI)"
"0,10000","EXTERMINATOR_12MO_COST","numeric","Preventive Behaviors (PB)"
"0,8700","INSECTICIDE_6MO_COST","numeric","Preventive Behaviors (PB)"
"2020-12-22,2023-09-15","COVID_POSITIVE_DT","date","Clinical History (CH)"
"2021-11-22,2023-03-16","ODATE","date","Clinical History (CH)"
