"Entity","Label","Type","Class"
"nqne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nole","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"dome","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nowe","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nlne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"soce","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"all","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nony","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"none","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nene","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"a","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nsne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"some","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noae","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nyne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"qome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"node","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonb","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"qone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonk","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noxe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"njne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"done","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nkne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonm","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nlne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"all that open","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"vone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"soms","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nqne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nona","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"tone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"aone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"seme","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noye","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"zome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonj","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"ione","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somk","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noee","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"sfme","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somu","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"shme","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"yome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noze","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nofe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"xone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"ncne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nobe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"yone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"xome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nrne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonr","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"eome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nvne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nxne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"bone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nohe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"soje","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"eone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"all that ofen","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noie","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"rone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"cone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somv","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nane","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noje","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noce","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"mone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"sooe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonx","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nhne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nowe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nooe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"sjme","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somt","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"sore","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"uone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonl","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"sohe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nr","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nwne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somj","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"kome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"yes","AC","text","Preventive Behaviors (PB)"
"y","AC","text","Preventive Behaviors (PB)"
"no","AC","text","Preventive Behaviors (PB)"
"n","AC","text","Preventive Behaviors (PB)"
"nr","AC","text","Preventive Behaviors (PB)"
"nr","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefzr month","INCOME_OTHER","text","Disparity Indicators (DI)"
"nw","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefer m","INCOME_OTHER","text","Disparity Indicators (DI)"
"prafer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"drefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefeb month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefeg month","INCOME_OTHER","text","Disparity Indicators (DI)"
"urefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"xr","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefey month","INCOME_OTHER","text","Disparity Indicators (DI)"
"irefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"pkefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"preker month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prifer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"srefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefec month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prener month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prmfer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"nl","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefeu month","INCOME_OTHER","text","Disparity Indicators (DI)"
"rr","INCOME_OTHER","text","Disparity Indicators (DI)"
"vr","INCOME_OTHER","text","Disparity Indicators (DI)"
"preler month","INCOME_OTHER","text","Disparity Indicators (DI)"
"preper month","INCOME_OTHER","text","Disparity Indicators (DI)"
"nj","INCOME_OTHER","text","Disparity Indicators (DI)"
"preser month","INCOME_OTHER","text","Disparity Indicators (DI)"
"nk","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefjr month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefex month","INCOME_OTHER","text","Disparity Indicators (DI)"
"2 times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"3 times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"never","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"4 or more times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 time","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nerer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevej","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"aever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"3 oimes","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevex","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nfver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevem","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nemer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nvver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevzr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neier","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neven","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"z time","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevbr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"sever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevel","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"4 o more times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"m times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nzver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevew","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nefer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevgr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"naver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nrver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neser","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevlr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neved","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevec","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"4 or more tices","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"3 tiaes","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"e or more times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevkr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevei","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 oime","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neaer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"tever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 tine","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevqr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevsr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"eever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevor","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neoer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neyer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"unk","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 timj","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"h or more times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevtr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neher","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nlver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nejer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"npver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"niver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"lever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nsver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"njver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nhver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neber","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nnver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neker","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"a time","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"mever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"v or more times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"oever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevvr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nezer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"2 timms","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"4 or mose times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 tims","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevxr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 timm","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"newer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevrr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevev","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 uime","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neler","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevez","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"ncver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neveq","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neveo","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevet","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"3 tomes","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"wever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevwr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neves","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"ndver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"cever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"necer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"i or more times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevhr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nbver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nqver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nexer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevee","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"iever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevur","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"l time","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"bever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neper","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"vever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neeer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"n time","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"orto","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"insecticida liquido","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobral lamparas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"espirales","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de citronell","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobras lamparas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetalampara","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"off","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vela de citronela","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"yerbizida","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetas lamparas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"granulos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobras y pegas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampa de ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente  citronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veneno para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de citronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cajas para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pegas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"real kill pega","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"real kill","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta pega granulado","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"bombas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polvos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"nr","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pegqs","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"participante no responde","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra  repelente ","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"aerosoles sevin","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veneno de ratones repelente para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"baits","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"off repelenta para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta de mosquitos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"inyeccizn para cucarachas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"crampas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para la pielcitronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polvo para controlar la entrada de insectos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"tqampas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"aerosol","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampasgranulos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"600","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"bombas para cucarachas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"liquido","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronelle pega para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trapas de pega ","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para piel  espirales","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vela de citronella repelente","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pegasus de mosca","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas granulados para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de citronela","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"spray para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polvo","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas citronela","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobras","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente y velas citronela","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampaz","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega de ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"inyeccion para cucarachas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampas para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta aerosol","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"gel para hormigas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"combat","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega para moscas y trampas para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de cintonella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente hara la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raid","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pellets","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampas de pega","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veneno para cucarachas en esferas pequenas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"rcpelente para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"barrasveneno de ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vela de citronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampa para hormigas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetas cobras","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra citronela liquido","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polvos ","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetas pegas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampas para cucarachas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repellents para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polvo para hormiga","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"regas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobia citronela liquido","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega para cucarachas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta electrica","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"granulado para hormigas veneno para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"ortho","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"off repnlenta para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"yerbicida","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra pegasus para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampa","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"granulados para mosca","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"bombas inyeccion","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"lamparas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra raqueta","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega de mosca","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vesas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronellarepelente","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citroqelle pega para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega devmosca","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronella cobra repelente para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"matador de moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronela","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampa de cucaracha","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"off cobra","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"orwho","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"liquido permitrin","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de citronella cobra","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veneno para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de citronela repelenta para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra repelente para lalpiel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"0,4210","COMMUNITY_YEARS","numeric","Disparity Indicators (DI)"
"0,20","AWAY_MONDAY","numeric","Risk Indicator (RI)"
"0,24","AWAY_TUESDAY","numeric","Risk Indicator (RI)"
"0,24","AWAY_WEDNESDAY","numeric","Risk Indicator (RI)"
"0,20","AWAY_THURSDAY","numeric","Risk Indicator (RI)"
"0,20","AWAY_FRIDAY","numeric","Risk Indicator (RI)"
"0,24","AWAY_SATURDAY","numeric","Risk Indicator (RI)"
"0,24","AWAY_SUNDAY","numeric","Risk Indicator (RI)"
"6,30","PREGNANCY_WEEKS","numeric","Disparity Indicators (DI)"
"1,16","ILL1_HOSPITALIZED_DAYS","numeric","Clinical History (CH)"
"1,9","NOP","numeric","Disparity Indicators (DI)"
"3,85","HM1_AGE","numeric","Disparity Indicators (DI)"
"0,483","HM2_AGE","numeric","Disparity Indicators (DI)"
"0,96","HM3_AGE","numeric","Disparity Indicators (DI)"
"0,92","HM4_AGE","numeric","Disparity Indicators (DI)"
"0,98","HM5_AGE","numeric","Disparity Indicators (DI)"
"0,88","HM6_AGE","numeric","Disparity Indicators (DI)"
"34,89","HM7_AGE","numeric","Disparity Indicators (DI)"
"76,76","HM8_AGE","numeric","Disparity Indicators (DI)"
