"Entity","Label","Type","Class"
"srme","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"note","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somk","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"noae","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"ssme","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"soje","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"npne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nont","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nkne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonh","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"ngne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"qone","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nona","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"noke","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nohe","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somm","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nwne","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nonj","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nobe","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"somq","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"nane","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"sone","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"sowe","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"noce","SCREENS_WINDOWS","text","Preventive Behaviors (PB)"
"all","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"none","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"some","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somm","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"all that open","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"yome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"sove","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"sobe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"done","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"a","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noae","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somc","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"uone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"stme","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noye","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"oome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"sume","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"bome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nmne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nbne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"kone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonm","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"rone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nane","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noje","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somz","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"uome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"npne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"bone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nowe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"fone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonj","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somv","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somi","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somh","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noue","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somo","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nong","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nono","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"xone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"qone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"sxme","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somy","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonq","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"all t open","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nohe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"all that oben","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nope","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonz","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"svme","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonb","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nose","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"aone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"node","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nyne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nkne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nofe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nobe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"tone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"ndne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nnne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"somu","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nonc","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nooe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nore","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"ncne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noqe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"soye","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"zome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nvne","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"sole","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"noxe","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"syme","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"kome","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nond","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"nene","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"zone","SCREENS_DOORS","text","Preventive Behaviors (PB)"
"y","AC","text","Preventive Behaviors (PB)"
"no","AC","text","Preventive Behaviors (PB)"
"yes","AC","text","Preventive Behaviors (PB)"
"n","AC","text","Preventive Behaviors (PB)"
"nr","AC","text","Preventive Behaviors (PB)"
"nr","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"preser month","INCOME_OTHER","text","Disparity Indicators (DI)"
"poefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefel month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefer m","INCOME_OTHER","text","Disparity Indicators (DI)"
"prezer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"plefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefdr month","INCOME_OTHER","text","Disparity Indicators (DI)"
"ppefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefvr month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prqfer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"preqer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"no","INCOME_OTHER","text","Disparity Indicators (DI)"
"pr","INCOME_OTHER","text","Disparity Indicators (DI)"
"ni","INCOME_OTHER","text","Disparity Indicators (DI)"
"xr","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefrr month","INCOME_OTHER","text","Disparity Indicators (DI)"
"drefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"przfer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"paefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"qrefer month","INCOME_OTHER","text","Disparity Indicators (DI)"
"prefar month","INCOME_OTHER","text","Disparity Indicators (DI)"
"ny","INCOME_OTHER","text","Disparity Indicators (DI)"
"tr","INCOME_OTHER","text","Disparity Indicators (DI)"
"never","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 time","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neper","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"2 times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"3 times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"t times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"dever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neved","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"4 or more times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"4 o more times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nyver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevef","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"yever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nqver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevar","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"ndver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"unk","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevyr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neveb","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"newer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"kever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevem","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neder","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevec","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 tvme","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"3 tbmes","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nejer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"mever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neber","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nmver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"necer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"wever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neveq","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nefer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nxver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevnr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neter","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevhr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 qime","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"tever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevwr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"xever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevej","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nemer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"ncver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevey","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevjr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nkver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neqer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"qever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neveu","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevpr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"4 or morq times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"bever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"4 or morv times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"ngver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevkr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevei","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevep","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevew","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"x time","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nezer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"2 twmes","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neker","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevlr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevir","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevbr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"fever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"vever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"4 or more timek","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neaer","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevfr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nvver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"4 or morg times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"cever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"1 tike","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nwver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nbver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevez","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nrver","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevet","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevzr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nevrr","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"neler","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"zever","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"x or more times","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"c time","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"nener","EXTERMINATOR_12MO","text","Preventive Behaviors (PB)"
"cobra","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polvos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampas para cucarachas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"granulos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"ortho","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pegas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polvo","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"real kill","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pegas cobras","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"tjampa de ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cajas para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"o","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"inyeccion para cucarachas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"baits","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de citronela","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vela de citronela","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"revelente","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de cintonella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronella cobra","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelentewpara piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"other defense","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veneno de ratones repelente para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetas lamparas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vela de citronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"granulcs","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"granulados para mosca","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de citronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra repelente para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"espirales","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cintronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampa para hormigas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"600","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cxbra","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raid","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"off","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vesas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veneno para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronella cobra repelente paranla piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"orto","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega de mosca","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"r","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta electrica repelente para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de citronell","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta  para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de citronela repelenta para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampasgranulos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetalampara","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampa","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas de qitronell","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronela","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelentes ","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para piel y espirales","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampas de pega","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra  repelente ","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pellets","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta electrica","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta pega granulado","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"participante no responde","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"granulado para hormigas veneno para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"granulados","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetas pegas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"comaat","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"spray para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra repelente para la piel granulado para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta aerosol","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"yerbicida","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"off repelenta para la piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"combat","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampa de ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veneno para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"inyecciones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente  citronella","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetax aerosol","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vela para mosquito","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueta de mosquitos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobras y pegas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra raqueta","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente20","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veneno en polvo","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pegax","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobras","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"bombas para cucarachas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trampa de cucaracha","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"tramlas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"irampas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega de ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"aerosol","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronelle pega para ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"inyecciones ","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"vegas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raqueqa","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"diaciclon","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"tizas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobras lamparas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veneno pard cucarachas en esferas pequenas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para la piel cobra","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pevas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"bombas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"bombas inyeccion","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"barrasveneno de ratones","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veneno para cucarachas en esferas pequenas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"liquido","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pega para moscas y trampas para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"raquetas cobras","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"veal kill","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pesas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polvo para controlar la entrada de insectos","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"matador de moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"velas citronela","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"travpas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"omtho","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"pegasus de mosca","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra pegasus para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"aerosoles sevin","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"citronellarepelente","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"trapas de pega ","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"inyeccuones en gel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"inyecciones para cucarachas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"eupirales","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"cobra pegqsus para moscas","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para piel  espirales","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente  nim","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"repelente para piel","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"polmos ","OTHER_INSECTICIDE_SPEC","free text field","Preventive Behaviors (PB)"
"0,4512","COMMUNITY_YEARS","numeric","Disparity Indicators (DI)"
"0,20","AWAY_MONDAY","numeric","Risk Indicator (RI)"
"0,24","AWAY_TUESDAY","numeric","Risk Indicator (RI)"
"0,24","AWAY_WEDNESDAY","numeric","Risk Indicator (RI)"
"0,20","AWAY_THURSDAY","numeric","Risk Indicator (RI)"
"0,20","AWAY_FRIDAY","numeric","Risk Indicator (RI)"
"0,20","AWAY_SATURDAY","numeric","Risk Indicator (RI)"
"0,20","AWAY_SUNDAY","numeric","Risk Indicator (RI)"
"9,37","PREGNANCY_WEEKS","numeric","Disparity Indicators (DI)"
"1,16","ILL1_HOSPITALIZED_DAYS","numeric","Clinical History (CH)"
"1,9","NOP","numeric","Disparity Indicators (DI)"
"3,85","HM1_AGE","numeric","Disparity Indicators (DI)"
"0,483","HM2_AGE","numeric","Disparity Indicators (DI)"
